*ItemID,*ItemName,*Price,*CategoryName,AvailabilitySchedule,*AvailableStatus,Description,Photo1,Photo2,Photo3,Photo4,OptionGroup1,OptionGroup2,OptionGroup3,OptionGroup4,OptionGroup5,StoreID
THITE2024040717420086096,สตรอว์เบอร์รีโซดา,27,อินตาเลียนโซดา,All opening hours,AVAILABLE,"โซดาสตรอว์เบอร์รีสุดซ่า, หวานฉ่ำใจ, ส่งตรงถึงมือ!",https://food-cms.grab.com/item/THITE2024040717420086096/photos/menueditor_item_3589397683f845fbb2f8d5e2337f1d52_1772968545415357707.jpg,,,,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,,3-C6J1BCNXTYKTLX
THITE2025031216202713290,กาแฟสด เฮเซลนัทมอคค่าร้อน,50,* กาแฟสด อื่นๆ ร้อน,All opening hours,AVAILABLE,เฮเซลนัทมอคค่าร้อน – เอสเปรสโซ่เข้มข้น ผสานกับช็อกโกแลตหอมละมุน และนมสดอุ่นเนียนนุ่ม เพิ่มความหอมหวานของเฮเซลนัท ให้รสชาติกลมกล่อม นุ่มละมุน อบอุ่นและลงตัวในทุกแก้ว,https://food-cms.grab.com/item/THITE2025031216202713290/photos/menueditor_item_d9d9a4c7bfd2431ca3436fd9528ef1df_1741796407615676759.jpeg,,,,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,กาแฟ##1-1##ไม่เพิ่ม:0#เพิ่มช็อตกาแฟ:14,,,,3-C6J1BCNXTYKTLX
THITE2025052911224715011,น้ำเต้าหู้เผือก (เย็น/ปั่น),49,"เบาเบากับน้ำเต้าหู้ (เย็น, ปั่น)",All opening hours,UNAVAILABLE_PERMANENTLY,น้ำเต้าหู้หอมถั่ว ผสมกลิ่นรสเผือกละมุน เบาแต่มีสีสัน เลือกระดับความหวานได้ตามใจ,https://food-cms.grab.com/item/THITE2025052911224715011/photos/menueditor_item_d394b907ad1344ac8200884def0ab7bf_1748517725133308476.jpg,,,,ประเภท##1-1##เย็น:0#ปั่น (สูตรเข้ม):18,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,3-C6J1BCNXTYKTLX
THITE2026030810483894399,เค้กกล้วยหอม โฮมเมด,19,เบเกอรี่ & ไอศครีม,All opening hours,AVAILABLE,เค้กกล้วยหอมโฮมเมด รสชาติเรียบง่าย หอมหวานจากกล้วยงอมแท้ อบสดใหม่ ขนาดพอดีมือ เหมาะทานเล่นหรือจับคู่เครื่องดื่ม,https://food-cms.grab.com/item/THITE2026030810483894399/photos/menueditor_item_374803b4a7ea4114beb4c2324a3160f8_1773458244037858754.jpg,,,,โปรโมชั่น เค้กกล้วยหอม##1-1##สุดคุ้ม เพิ่มอีก 1 ชิ้นแบบเดียวกัน:18#ไม่เพิ่ม:0,,,,,3-C6J1BCNXTYKTLX
THITE2025061205483737785,วุ้นกบไต้หวัน,9,ท๊อปปิ้ง,All opening hours,AVAILABLE,"วุ้นไต้หวันน้ำผึ้ง
เนื้อเด้ง นุ่ม สดชื่น หอมละมุนด้วยน้ำผึ้งแท้ แคลต่ำ กินแล้วเบา สายสุขภาพห้ามพลาด",https://food-cms.grab.com/item/THITE2025061205483737785/photos/menueditor_item_e7e44caacad045cb8d7e4c5e7195cd56_1749707262724394698.jpg,,,,,,,,,3-C6J1BCNXTYKTLX
THITE2024040717444560970,ลิ้นจี่โซดา,27,อินตาเลียนโซดา,All opening hours,AVAILABLE,"โซดาลิ้นจี่สดชื่น, หวานหอมเฉพาะ, จัดส่งไวสุดๆ!",https://food-cms.grab.com/item/THITE2024040717444560970/photos/menueditor_item_48334a8a25ed43ca99c8206b4c936054_1772968000311451743.jpg,,,,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,,3-C6J1BCNXTYKTLX
THITE2025030814535696845,กาแฟสด เสาวรสเอสเปรสโซ่ เย็น 16 ออนซ์,36,* กาแฟสดฟิวชันสดชื่น,All opening hours,AVAILABLE,เสาวรสเอสเปรสโซ่เย็น – เอสเปรสโซ่เข้มข้น ผสมกับเสาวรสสด ให้รสเปรี้ยวหวานสดชื่นอย่างลงตัว มีกลิ่นหอมสดชื่นจากธรรมชาติ เติมความสดใสและกระปรี้กระเปร่าในทุกแก้ว,https://food-cms.grab.com/item/THITE2025030814535696845/photos/menueditor_item_552038d9ed144827a0fb650a1c57c893_1741445605528483685.jpg,,,,กาแฟ##1-1##ไม่เพิ่ม:0#เพิ่มช็อตกาแฟ:14,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,,3-C6J1BCNXTYKTLX
THITE2024041801540777155,ชาส้มยูสุ,56,ชาผลไม้,All opening hours,AVAILABLE,"ชาส้มยูสุญี่ปุ่น, รสชาติอ่อนหวาน, สดชื่นทุกคำ!",https://food-cms.grab.com/item/THITE2024041801540777155/photos/menueditor_item_c9af79ea90ea4d5998e43ae0d84e60c8_1727714516499447309.jpg,,,,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,,3-C6J1BCNXTYKTLX
THITE2024040707194946026,นมชมพู (เย็น/ปั่น),41,"นม (เย็น, ปั่น)",All opening hours,AVAILABLE,"นมชมพูผสมสตรอว์เบอร์รี, หวานอมเปรี้ยว, สดชื่นและสวยงาม!",https://food-cms.grab.com/item/THITE2024040707194946026/photos/menueditor_item_16d6f1347fcc4d74bc7f7c7d71b34d9a_1772960308961378758.jpg,,,,ประเภท##1-1##เย็น:0#ปั่น (สูตรเข้ม):18,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,3-C6J1BCNXTYKTLX
THITE2024040706435529563,โกปี๊อ้อ (โอเลี้ยง) (เย็น/ปั่น),27,"กาแฟ (เย็น, ปั่น)",All opening hours,AVAILABLE,"โกปี๊เข้มข้นสูตรพิเศษ, เพื่อผู้รักสุขภาพ, จัดส่งทันใจ!",https://food-cms.grab.com/item/THITE2024040706435529563/photos/menueditor_item_7fc83eb667594b15917e5affbe174483_1772901671236754905.jpg,,,,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,,3-C6J1BCNXTYKTLX
THITE2025041912314756634,เพียวมัทฉะ (Pure Matcha),41,มัทฉะแท้,All opening hours,AVAILABLE,มัทฉะแท้ 100% ชงเข้มข้นแบบไม่เติมนม ไม่แต่งกลิ่น ไม่ใส่ครีม หอม ละมุน ดื่มแล้วสดชื่นเต็มรสชา เหมาะสำหรับสายมัทฉะล้วน หรือคนที่ต้องการลดหวาน-ลดมันโดยไม่ลดคุณภาพ,https://food-cms.grab.com/item/THITE2025041912314756634/photos/menueditor_item_c3b15e5a891d4c12b4c0ca7b8961f287_1747107447718532071.jpeg,,,,ช็อตมัทฉะ##1-1##ไม่เพิ่ม:0#เพิ่มช็อตมัทฉะ 1 กรัม:11#เพิ่มช็อตมัทฉะ 2 กรัม:20,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,3-C6J1BCNXTYKTLX
